date,mean,mean_ci_lower,mean_ci_upper,currency
2025-08-21,1.7156677771373123,1.5065148476081294,1.9248207066664953,AUD
2025-08-22,1.7156677771373123,1.5058143522434264,1.9255212020311983,AUD
2025-08-23,1.7156677771373123,1.505116187381385,1.9262193668932397,AUD
2025-08-24,1.7156677771373123,1.5044203299153331,1.9269152243592915,AUD
2025-08-25,1.7156677771373123,1.5037267571179274,1.9276087971566973,AUD
2025-08-26,1.7156677771373123,1.5030354466324902,1.9283001076421344,AUD
2025-08-27,1.7156677771373123,1.5023463764646035,1.9289891778100212,AUD
2025-08-28,1.7156677771373123,1.5016595249739415,1.9296760293006832,AUD
2025-08-29,1.7156677771373123,1.5009748708663426,1.930360683408282,AUD
2025-08-30,1.7156677771373123,1.5002923931861052,1.9310431610885195,AUD
2025-08-31,1.7156677771373123,1.4996120713085044,1.9317234829661203,AUD
2025-09-01,1.7156677771373123,1.4989338849325191,1.9324016693421056,AUD
2025-09-02,1.7156677771373123,1.4982578140737641,1.9330777402008605,AUD
2025-09-03,1.7156677771373123,1.4975838390576182,1.9337517152170065,AUD
2025-09-04,1.7156677771373123,1.4969119405125437,1.934423613762081,AUD
2025-09-05,1.7156677771373123,1.4962420993635912,1.9350934549110335,AUD
2025-09-06,1.7156677771373123,1.4955742968260786,1.935761257448546,AUD
2025-09-07,1.7156677771373123,1.4949085143994467,1.936427039875178,AUD
2025-09-08,1.7156677771373123,1.4942447338612783,1.9370908204133463,AUD
2025-09-09,1.7156677771373123,1.493582937261478,1.9377526170131467,AUD
2025-09-10,1.7156677771373123,1.49292310691661,1.9384124473580147,AUD
2025-09-11,1.7156677771373123,1.4922652254043833,1.9390703288702413,AUD
2025-09-12,1.7156677771373123,1.4916092755582862,1.9397262787163385,AUD
2025-09-13,1.7156677771373123,1.4909552404623574,1.9403803138122673,AUD
2025-09-14,1.7156677771373123,1.490303103446098,1.9410324508285266,AUD
2025-09-15,1.7156677771373123,1.489652848079513,1.9416827061951116,AUD
2025-09-16,1.7156677771373123,1.4890044581682818,1.942331096106343,AUD
2025-09-17,1.7156677771373123,1.4883579177490511,1.9429776365255735,AUD
2025-09-18,1.7156677771373123,1.4877132110848519,1.9436223431897728,AUD
